startHoleTime,AveRotPressure,drilledMeters,rigSerial,endHoleTime,AvePenetrRate,status,AveDampPressure,AveFlushPressure,reDrillStatus,holeID,Software,currentShift,AvePercPressure,AveFeedPressure
08/02/2025 19:00,43.16827586206897,6.046,0,08/02/2025 19:05,1.4249310344827586,Success,0,17.86008620689655,0,482,6.28.1,2025-02-08 N,17.86008620689655,43.99963793103448
08/02/2025 19:09,43.04873684210526,5.996,0,08/02/2025 19:12,2.0166491228070176,Success,0,18.429473684210528,0,483,6.28.1,2025-02-08 N,18.429473684210528,43.160228070175435
08/02/2025 19:15,43.13154385964912,6.108,0,08/02/2025 19:18,2.4677017543859647,Success,0,18.41078947368421,0,484,6.28.1,2025-02-08 N,18.41078947368421,43.74150877192982
08/02/2025 19:57,45.45777966101695,6.121,0,08/02/2025 20:01,1.6103050847457627,Success,0,17.61788136,0,485,6.28.1,2025-02-08 N,17.61788136,43.83111864
08/02/2025 20:12,44.82944262295082,6.442,0,08/02/2025 20:15,2.6607868852459013,Success,0,18.685081967213115,0,486,6.28.1,2025-02-08 N,18.685081967213115,43.85650819672131
08/02/2025 20:18,43.29141176470588,6.384,0,08/02/2025 20:19,1.8308235294117647,Success,0,16.390588235294118,0,487,6.28.1,2025-02-08 N,16.390588235294118,41.66641176470588
08/02/2025 20:41,44.584393442622954,6.391,0,08/02/2025 20:44,2.2501639344262294,Success,0,17.656475409836066,0,488,6.28.1,2025-02-08 N,17.656475409836066,43.664459016393444
08/02/2025 20:48,46.34468852459016,6.395,0,08/02/2025 20:53,1.7232622950819672,Success,0,18.42172131147541,0,489,6.28.1,2025-02-08 N,18.42172131147541,44.108688524590164
08/02/2025 20:57,44.44913114754098,6.332,0,08/02/2025 21:00,1.8227868852459017,Success,0,18.075,0,490,6.28.1,2025-02-08 N,18.075,44.09062295081967
08/02/2025 21:04,44.7693,6.228,0,08/02/2025 21:08,1.6845999999999999,Success,0,17.940749999999998,0,491,6.28.1,2025-02-08 N,17.940749999999998,43.29918333333333
08/02/2025 21:12,42.36650847457627,6.189,0,08/02/2025 21:16,1.7882542372881356,Success,0,18.564406779661017,0,492,6.28.1,2025-02-08 N,18.564406779661017,44.22211864
08/02/2025 21:19,44.119745762711865,6.139,0,08/02/2025 21:23,2.0493389830508475,Success,0,17.10228813559322,0,493,6.28.1,2025-02-08 N,17.10228813559322,43.72216949152543
08/02/2025 21:27,43.226898305084745,6.143,0,08/02/2025 21:31,1.763677966101695,Success,0,17.821271186440676,0,494,6.28.1,2025-02-08 N,17.821271186440676,43.751830508474576
08/02/2025 21:35,43.737050847457624,6.147,0,08/02/2025 21:42,1.9514915254237288,Success,0,17.488474576271184,0,495,6.28.1,2025-02-08 N,17.488474576271184,43.59794915254237
08/02/2025 21:55,46.35648333333334,6.207,0,08/02/2025 22:00,1.55065,Success,0,17.5845,0,496,6.28.1,2025-02-08 N,17.5845,43.544983333333334
08/02/2025 22:41,46.72222222222222,6.137,0,08/02/2025 22:49,2.0211851851851854,Success,0,15.159166666666668,0,497,6.28.1,2025-02-08 N,15.159166666666668,41.342055555555554
08/02/2025 22:54,43.92823728813559,6.107,0,08/02/2025 23:03,1.461220338983051,Success,0,17.532457627118642,0,498,6.28.1,2025-02-08 N,17.532457627118642,48.33455932
08/02/2025 23:06,44.797293103448276,6.023,0,08/02/2025 23:11,1.5656896551724138,Success,0,18.12543103448276,0,499,6.28.1,2025-02-08 N,18.12543103448276,43.56456896551724
08/02/2025 23:15,45.593775862068966,6.016,0,08/02/2025 23:19,1.581310344827586,Success,0,18.184396551724138,0,500,6.28.1,2025-02-08 N,18.184396551724138,43.841206896551725
08/02/2025 23:23,46.97894827586207,6.035,0,08/02/2025 23:38,1.4440172413793104,Success,0,18.300775862068964,0,501,6.28.1,2025-02-08 N,18.300775862068964,46.235672413793104
08/02/2025 23:42,46.191879310344824,6,0,08/02/2025 23:47,1.3553275862068965,Success,0,18.11793103448276,0,502,6.28.1,2025-02-08 N,18.11793103448276,43.81213793103448
09/02/2025 00:00,45.93249152542373,6.097,0,09/02/2025 00:05,1.3552372881355932,Success,0,18.304830508474573,0,504,6.28.1,2025-02-08 N,18.304830508474573,43.98377966101695
09/02/2025 00:09,45.993610169491525,6.124,0,09/02/2025 00:13,1.648542372881356,Success,0,18.525254237288134,0,505,6.28.1,2025-02-08 N,18.525254237288134,43.85549152542373
09/02/2025 00:17,45.983896551724136,6.139,0,09/02/2025 00:21,1.6992586206896552,Success,0,18.56948275862069,0,506,6.28.1,2025-02-08 N,18.56948275862069,43.46715517241379
09/02/2025 00:38,45.75798360655738,6.432,0,09/02/2025 00:42,2.0600819672131148,Success,0,18.33270491803279,0,507,6.28.1,2025-02-08 N,18.33270491803279,43.576098360655735
09/02/2025 00:48,46.95536065573771,6.343,0,09/02/2025 00:52,1.9359016393442623,Success,0,18.750245901639346,0,508,6.28.1,2025-02-08 N,18.750245901639346,43.951918032786885
09/02/2025 01:02,47.89896721311475,6.36,0,09/02/2025 01:05,2.0911803278688526,Success,0,18.589180327868853,0,509,6.28.1,2025-02-08 N,18.589180327868853,43.74924590163935
09/02/2025 01:22,47.31365573770491,6.376,0,09/02/2025 01:26,2.021409836065574,Success,0,17.431967213114753,0,511,6.28.1,2025-02-08 N,17.431967213114753,43.78173770491804
09/02/2025 01:29,47.55714516129032,6.429,0,09/02/2025 01:33,1.8864516129032256,Success,0,17.85991935483871,0,512,6.28.1,2025-02-08 N,17.85991935483871,44.110516129032256
09/02/2025 01:37,44.30365573770492,6.291,0,09/02/2025 01:43,1.725721311,Success,0,17.48950819672131,0,513,6.28.1,2025-02-08 N,17.48950819672131,48.59795081967213
09/02/2025 01:46,46.20733333333333,6.243,0,09/02/2025 01:50,1.6782666666666666,Success,0,18.00825,0,514,6.28.1,2025-02-08 N,18.00825,43.829299999999996
09/02/2025 07:31,47.8021,6.253,0,09/02/2025 07:33,1.2378,Success,0,16.848,0,515,6.28.1,2025-02-09 D,16.848,42.698899999999995
09/02/2025 08:30,47.75420338983051,6.195,0,09/02/2025 08:33,1.8496271186440678,Success,0,18.486610169491527,0,517,6.28.1,2025-02-09 D,18.486610169491527,43.991745762711865
09/02/2025 08:48,46.752293103448274,6.143,0,09/02/2025 08:52,2.3357758620689655,Success,0,17.842241379310344,0,518,6.28.1,2025-02-09 D,17.842241379310344,42.91705172413793
09/02/2025 09:03,45.74831034482759,6.033,0,09/02/2025 09:07,1.783741379310345,Success,0,18.777672413793105,0,520,6.28.1,2025-02-09 D,18.777672413793105,43.93687931034483
09/02/2025 09:10,47.078896551724135,6.058,0,09/02/2025 09:14,1.6329137931034483,Success,0,18.119224137931035,0,521,6.28.1,2025-02-09 D,18.119224137931035,43.89558620689655
09/02/2025 09:18,46.997689655172415,6.03,0,09/02/2025 09:22,1.6833620689655173,Success,0,18.003103448275862,0,522,6.28.1,2025-02-09 D,18.003103448275862,43.91341379310345
09/02/2025 09:34,49.79231034482759,5.96,0,09/02/2025 09:40,1.406551724137931,Success,0,17.57948275862069,0,524,6.28.1,2025-02-09 D,17.57948275862069,47.448827586206896
09/02/2025 09:43,50.57498245614035,5.944,0,09/02/2025 09:54,1.6791929824561402,Success,0,17.161315789473687,0,525,6.28.1,2025-02-09 D,17.161315789473687,47.684245614035085
09/02/2025 09:58,47.031,5.959,0,09/02/2025 10:03,2.5433584905660376,Success,0,15.712641509433961,0,526,6.28.1,2025-02-09 D,15.712641509433961,44.482452830188684
09/02/2025 10:07,49.495620689655176,6.031,0,09/02/2025 10:12,1.425,Success,0,17.76155172413793,0,527,6.28.1,2025-02-09 D,17.76155172413793,47.962017241379314
09/02/2025 10:16,50.58820338983051,6.125,0,09/02/2025 10:21,1.4826779661016949,Success,0,17.34915254237288,0,528,6.28.1,2025-02-09 D,17.34915254237288,49.46418644067797
09/02/2025 10:38,51.093228070175435,5.968,0,09/02/2025 10:43,1.4049649122807017,Success,0,17.211315789473684,0,530,6.28.1,2025-02-09 D,17.211315789473684,47.97759649122807
09/02/2025 10:46,49.724000000000004,5.953,0,09/02/2025 10:51,1.5084912280701754,Success,0,17.304473684210528,0,531,6.28.1,2025-02-09 D,17.304473684210528,47.25138596491228
09/02/2025 10:54,50.868736842105264,5.937,0,09/02/2025 11:04,1.4945964912280703,Success,0,17.15342105263158,0,532,6.28.1,2025-02-09 D,17.15342105263158,47.786403508771926
09/02/2025 11:08,47.58501754385965,5.982,0,09/02/2025 11:11,1.979122807017544,Success,0,17.631842105263157,0,533,6.28.1,2025-02-09 D,17.631842105263157,47.87643859649123
09/02/2025 11:22,48.20065517241379,6.088,0,09/02/2025 11:26,1.7340344827586207,Success,0,17.75405172413793,0,535,6.28.1,2025-02-09 D,17.75405172413793,47.83725862068966
09/02/2025 11:30,48.226118644067796,6.072,0,09/02/2025 11:35,1.585457627118644,Success,0,17.408135593220337,0,536,6.28.1,2025-02-09 D,17.408135593220337,47.893033898305085
09/02/2025 11:38,46.913438596491225,5.999,0,09/02/2025 11:42,1.8436140350877193,Success,0,17.53736842105263,0,537,6.28.1,2025-02-09 D,17.53736842105263,47.942157894736845
09/02/2025 11:53,46.68947457627119,6.163,0,09/02/2025 11:58,1.8939661016949152,Success,0,17.61025423728814,0,539,6.28.1,2025-02-09 D,17.61025423728814,48.07320338983051
09/02/2025 12:01,46.47011666666666,6.183,0,09/02/2025 12:06,1.3839000000000001,Success,0,17.705,0,540,6.28.1,2025-02-09 D,17.705,47.71725
09/02/2025 12:10,45.91420313,6.629,0,09/02/2025 12:15,1.648984375,Success,0,17.40445313,0,541,6.28.1,2025-02-09 D,17.40445313,47.56739063
09/02/2025 12:18,44.808983606557376,6.399,0,09/02/2025 12:23,1.7660491803278688,Success,0,17.850245901639344,0,542,6.28.1,2025-02-09 D,17.850245901639344,47.222770491803274
09/02/2025 12:27,47.833919354838706,6.427,0,09/02/2025 12:31,1.6841129032258066,Success,0,17.56451612903226,0,543,6.28.1,2025-02-09 D,17.56451612903226,47.99924193548387
09/02/2025 12:35,48.71518032786886,6.417,0,09/02/2025 12:38,1.9656885245901639,Success,0,17.837704918032784,0,544,6.28.1,2025-02-09 D,17.837704918032784,48.02188524590164
09/02/2025 12:52,48.838406779661014,6.173,0,09/02/2025 12:55,1.849457627118644,Success,0,17.75415254237288,0,546,6.28.1,2025-02-09 D,17.75415254237288,48.115288135593225
09/02/2025 12:59,49.33471186440678,6.188,0,09/02/2025 13:02,2.0356610169491525,Success,0,17.419576271186443,0,547,6.28.1,2025-02-09 D,17.419576271186443,47.913677966101694
09/02/2025 13:06,45.4705,6.211,0,09/02/2025 13:19,2.883448275862069,Success,0,17.841206896551725,0,548,6.28.1,2025-02-09 D,17.841206896551725,47.58094827586207
09/02/2025 13:24,46.64753333333333,6.304,0,09/02/2025 13:27,2.35165,Success,0,17.746750000000002,0,549,6.28.1,2025-02-09 D,17.746750000000002,47.94678333333333
09/02/2025 13:31,48.47003278688525,6.371,0,09/02/2025 13:37,1.5750327868852458,Success,0,18.316475409836066,0,550,6.28.1,2025-02-09 D,18.316475409836066,47.71519672131147
09/02/2025 15:35,49.0907,6.466,0,09/02/2025 15:55,3.47505,Success,0,17.7745,0,551,6.28.1,2025-02-09 D,17.7745,46.15535
09/02/2025 15:59,47.67573770491803,6.372,0,09/02/2025 16:04,1.517049180327869,Success,0,17.752868852459017,0,552,6.28.1,2025-02-09 D,17.752868852459017,47.67488524590164
09/02/2025 17:03,47.65406666666667,6.228,0,09/02/2025 17:07,1.9433,Success,0,17.679,0,553,6.28.1,2025-02-09 D,17.679,47.84858333333333
09/02/2025 17:24,50.70447457627118,6.281,0,09/02/2025 17:27,2.6052372881355934,Success,0,18.144661016949154,0,554,6.28.1,2025-02-09 D,18.144661016949154,47.65257627118644
09/02/2025 17:31,50.19155,6.278,0,09/02/2025 17:34,2.3562333333333334,Success,0,18.021250000000002,0,555,6.28.1,2025-02-09 D,18.021250000000002,47.608983333333335
09/02/2025 17:38,50.28255,6.349,0,09/02/2025 17:41,2.514016666666667,Success,0,17.87975,0,556,6.28.1,2025-02-09 D,17.87975,47.51106666666667
09/02/2025 17:46,52.12121666666667,6.328,0,09/02/2025 17:50,2.1473500000000003,Success,0,17.992250000000002,0,557,6.28.1,2025-02-09 D,17.992250000000002,47.85301666666667
09/02/2025 17:53,51.842983333333336,6.288,0,09/02/2025 17:57,1.7682166666666668,Success,0,18.19,0,558,6.28.1,2025-02-09 D,18.19,48.02381666666667
09/02/2025 18:01,51.99781666666667,6.275,0,09/02/2025 18:04,1.9502,Success,0,18.088,0,559,6.28.1,2025-02-09 N,18.088,47.77288333333333
09/02/2025 18:08,51.9211,6.239,0,09/02/2025 18:12,1.8842666666666665,Success,0,18.06925,0,560,6.28.1,2025-02-09 N,18.06925,47.79185
09/02/2025 18:15,52.303533333333334,6.271,0,09/02/2025 18:19,1.8229,Success,0,17.983,0,561,6.28.1,2025-02-09 N,17.983,47.8675
09/02/2025 18:30,51.715457627118646,6.131,0,09/02/2025 18:35,1.4917796610169491,Success,0,18.063813559322035,0,563,6.28.1,2025-02-09 N,18.063813559322035,48.02542372881356
09/02/2025 18:50,50.98308474576271,6.119,0,09/02/2025 18:54,2.0673898305084744,Success,0,17.97330508474576,0,565,6.28.1,2025-02-09 N,17.97330508474576,47.545033898305086
09/02/2025 18:58,50.61063793103448,6.091,0,09/02/2025 19:01,2.3038620689655174,Success,0,17.87948275862069,0,566,6.28.1,2025-02-09 N,17.87948275862069,47.960931034482755
09/02/2025 19:06,50.95177586206896,6.066,0,09/02/2025 19:10,1.864913793103448,Success,0,18.12594827586207,0,567,6.28.1,2025-02-09 N,18.12594827586207,47.8285
09/02/2025 19:14,50.86812280701755,6.044,0,09/02/2025 19:17,2.3450175438596492,Success,0,17.594736842105263,0,568,6.28.1,2025-02-09 N,17.594736842105263,47.64929824561404
09/02/2025 19:33,49.69340350877193,5.99,0,09/02/2025 19:37,2.1088771929824564,Success,0,18.406052631578948,0,570,6.28.1,2025-02-09 N,18.406052631578948,48.22256140350878
09/02/2025 19:40,49.42580701754386,5.987,0,09/02/2025 19:43,2.2625263157894735,Success,0,17.52842105263158,0,571,6.28.1,2025-02-09 N,17.52842105263158,47.59142105263158
09/02/2025 19:47,51.21717241,5.992,0,09/02/2025 19:50,1.8860344827586206,Success,0,18.010086206896553,0,572,6.28.1,2025-02-09 N,18.010086206896553,48.039534482758626
09/02/2025 19:54,51.742245614035085,5.979,0,09/02/2025 19:57,2.1839824561403507,Success,0,17.585,0,573,6.28.1,2025-02-09 N,17.585,47.49917543859649
09/02/2025 20:16,53.145896551724135,6.089,0,09/02/2025 20:19,2.293586206896552,Success,0,17.62603448275862,0,575,6.28.1,2025-02-09 N,17.62603448275862,47.89891379310345
09/02/2025 20:29,53.37061666666667,6.313,0,09/02/2025 20:32,2.530266666666667,Success,0,17.798000000000002,0,576,6.28.1,2025-02-09 N,17.798000000000002,47.3309
09/02/2025 20:35,54.175262295081964,6.371,0,09/02/2025 20:40,1.6255573770491805,Success,0,17.685737704918033,0,577,6.28.1,2025-02-09 N,17.685737704918033,47.77488524590164
09/02/2025 20:44,52.311868852459014,6.347,0,09/02/2025 20:48,1.7172786885245903,Success,0,17.94122950819672,0,578,6.28.1,2025-02-09 N,17.94122950819672,48.097524590163935
09/02/2025 20:51,48.772861538461534,6.859,0,09/02/2025 20:54,2.6794461538461536,Success,0,17.929384615384617,0,579,6.28.1,2025-02-09 N,17.929384615384617,46.77181538461539
09/02/2025 20:58,51.592129032258065,6.511,0,09/02/2025 21:01,2.0692580645161294,Success,0,18.448064516129033,0,580,6.28.1,2025-02-09 N,18.448064516129033,47.70790322580645
09/02/2025 21:05,51.63177049180328,6.453,0,09/02/2025 21:08,2.5173114754098362,Success,0,19.056639344262294,0,581,6.28.1,2025-02-09 N,19.056639344262294,47.93865573770491
09/02/2025 21:12,50.57721311,6.364,0,09/02/2025 21:16,1.9260327868852458,Success,0,18.449754098360653,0,582,6.28.1,2025-02-09 N,18.449754098360653,47.808295081967216
09/02/2025 21:24,51.66167741935484,6.418,0,09/02/2025 21:29,1.8166451612903227,Success,0,17.88701612903226,0,583,6.28.1,2025-02-09 N,17.88701612903226,47.52209677419355
09/02/2025 21:32,50.63514754098361,6.342,0,09/02/2025 21:36,1.9531147540983607,Success,0,18.064426229508197,0,584,6.28.1,2025-02-09 N,18.064426229508197,47.63172131147541
