AutoClean,BetweenADIA,AutoNavigationIsActive_C,ReducedFeedForceJacksNotOnGround,MoistureContentCollar,STB State E-Stop,EadJamRpmTimeout,EadLowRpmJamEscape_C,startCycleTime,EadVibrationJamEscape,AutoDrill_C,EadTorqueJamEscape_C,EvBitInGround,AvePercPressure,AutoDrillIsActive,DB_TORQUE_MAX,STB State Local Manual,STB State Remote Autonomous,BZ EndtoSetup,AvePenetrRate,EadJamLowFlushTimeout_C,AveDampPressure,AutoDelevel,penRate,AutoCleanInHole_Count,MaxNoOfJamExceededError,rigSerial,MoistureContentClean,STB State Remote Allocated,JamCount,AutoDrill2Enabled,EadJamRpmTimeout_C,status,AirFlowReturn,EadJamAirPressTimeout,EadAirPressureJamEscape_C,DelayInCycle,EadTorqueJamEscape,RemotePropelEStop2_Manual,AutoDrillIsActive_C,drilledMeters,activationMode,endHoleTime,Software,PropelState,BY HoleTime,EndHoleTimeInADPE,currentShift,endCycleTime,anchorMode,AutoLevel_C,Local,BetweenAD,GPS,DrillState,AutoCleanInHole,STB State Remote Switched,spatialInaccuracy,Jam,software,posMode,EadJamRotationTorqueTimeout,TotalCycleTime,Remote,AutoCollar,EadJamAirPressTimeout_C,bitDiameter,BX DrillToStart,EadLowPenrateJamEscape_C,EadJamVibrationTimeout_C,AutoLevel,Intervention,AveFlushPressure,ManualJacks,AutoDrill,AutoDelevel_C,AveFeedPressure,reDrillStatus,AutoNavigationIsActive,EadJamLowFlushTimeout,AutoRetract,Target_depth,ResetTargetDepth,RemotePropelEStop2_Remote,DB_TORQUE_SET,EadAirPressureJamEscape,EadJamVibrationTimeout,EadLowPenrateJamEscape,DB_RPM_MAX,InterventionCount,MaxNoOfJamExceededError_C,collarMode,ParkState,EadJamRotationTorqueTimeout_C,overDrill,EndHoleTimeInAutoDrill,BA BitToGround,SetupState,AveRotPressure,drillMode,EadVibrationJamEscape_C,startHoleTime,MoistureContentDrill,EadLowRpmJamEscape,borderHoleFlag
67,0,0,0,0,0,0,0,19/02/2025 13:42,0,1,0,0,17.78221153846154,0,0,0,438,39,1.7071538461538462,0,0,0,0.025523,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.413408261,None,19/02/2025 13:48,6.28.1,0,277,0,2025-02-19 D,19/02/2025 13:49,None,0,0,325,1,0,57,0,0.05758472,0,6.28.1,None,0,438,438,125,0,165,5,0,0,0,0,17.78221153846154,0,106,0,42.907192307692306,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.539,0,0,0,46.417923076923074,1,0,19/02/2025 13:44,0,0,1
21,0,0,0,0,0,0,0,19/02/2025 13:49,0,3,0,0,17.3478,0,0,0,619,45,1.53966,0,0,0,0.016951,1,0,0,0,152,0,0,0,Success,0,0,0,0,0,0,0,5.238935483,None,19/02/2025 14:01,6.28.1,0,434,0,2025-02-19 D,19/02/2025 14:02,None,0,0,522,1,0,21,0,0.077833155,0,6.28.1,None,0,771,771,113,0,165,5,0,0,0,0,17.3478,0,175,0,42.82036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.504,0,0,0,45.959759999999996,1,0,19/02/2025 13:54,0,0,0
69,0,0,0,0,0,0,0,19/02/2025 14:02,0,1,0,0,18.652058823529412,0,0,0,488,39,1.4335882352941176,0,0,0,0.019466,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.285732021,None,19/02/2025 14:09,6.28.1,0,336,0,2025-02-19 D,19/02/2025 14:10,None,0,0,405,1,0,59,0,0.011661904,0,6.28.1,None,0,488,488,135,0,165,5,0,0,0,0,18.652058823529412,0,154,0,43.00592156862746,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.512,0,0,0,47.84692156862746,1,0,19/02/2025 14:04,0,0,0
71,0,0,0,0,0,0,0,19/02/2025 14:10,0,1,0,0,17.72423076923077,0,0,0,442,40,1.7365576923076924,0,0,0,0.025082,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.419962177,None,19/02/2025 14:17,6.28.1,0,288,0,2025-02-19 D,19/02/2025 14:18,None,0,0,321,1,0,61,0,0.029732137,0,6.28.1,None,0,442,442,121,0,165,5,0,0,0,0,17.72423076923077,0,118,0,42.957788461538456,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.514,0,0,0,46.30794230769231,1,0,19/02/2025 14:12,0,0,0
69,0,0,0,0,0,0,0,19/02/2025 14:18,0,1,0,0,19.022884615384616,0,0,0,450,39,1.7398461538461538,0,0,0,0.024363,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.411782424,None,19/02/2025 14:24,6.28.1,0,292,0,2025-02-19 D,19/02/2025 14:25,None,0,0,336,1,0,59,0,0.046861498,0,6.28.1,None,0,450,450,127,0,165,5,0,0,0,0,19.022884615384616,0,117,0,43.194596153846156,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.512,0,0,0,47.656749999999995,1,0,19/02/2025 14:19,0,0,0
74,0,0,0,0,0,0,0,19/02/2025 14:25,0,1,0,0,18.520294117647058,0,0,0,478,39,1.6862549019607842,0,0,0,0.021614,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.385656599,None,19/02/2025 14:32,6.28.1,0,319,0,2025-02-19 D,19/02/2025 14:33,None,0,0,322,1,0,64,0,0.064140471,0,6.28.1,None,0,478,478,134,0,165,5,0,0,0,0,18.520294117647058,0,130,0,43.19080392156863,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.519,0,0,0,46.18068627450981,1,0,19/02/2025 14:27,0,0,0
89,0,0,0,0,0,0,0,19/02/2025 14:33,0,2,0,0,18.2,0,0,0,529,40,1.4080588235294118,0,0,0,0.019179,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.370439833,None,19/02/2025 14:41,6.28.1,0,375,0,2025-02-19 D,19/02/2025 14:42,None,0,0,362,1,0,79,0,0.059464275,0,6.28.1,None,0,529,529,131,0,165,5,0,0,0,0,18.2,0,152,0,42.71650980392157,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.51,0,0,0,45.58660784313725,1,0,19/02/2025 14:35,0,0,0
80,0,0,0,0,0,0,0,19/02/2025 14:42,0,1,0,0,18.64067307692308,0,0,0,478,39,1.4754230769230767,0,0,0,0.022851,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.396668324,None,19/02/2025 14:49,6.28.1,0,312,0,2025-02-19 D,19/02/2025 14:50,None,0,0,367,1,0,70,0,0.06,0,6.28.1,None,0,478,478,114,0,165,5,0,0,0,0,18.64067307692308,0,138,0,43.04421153846154,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.547,0,0,0,46.28619230769231,1,0,19/02/2025 14:44,0,0,0
70,0,0,0,0,0,0,0,19/02/2025 14:50,0,1,0,0,18.041470588235295,0,0,0,454,39,1.8063529411764705,0,0,0,0.025895,2,0,0,0,6,0,0,0,Success,0,0,0,0,0,0,0,5.267513455,None,19/02/2025 15:02,6.28.1,0,269,0,2025-02-19 D,19/02/2025 15:03,None,0,338,726,1,0,60,0,0.018601075,0,6.28.1,None,0,798,460,132,0,165,5,0,0,0,0,18.041470588235295,0,90,0,43.10390196078431,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.552,0,0,0,45.23770588235294,1,0,19/02/2025 14:58,0,0,0
71,0,0,0,0,0,0,0,19/02/2025 15:03,0,1,0,0,18.0747,0,0,0,426,40,1.6717199999999999,0,0,0,0.025676,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.221496529,None,19/02/2025 15:09,6.28.1,0,271,0,2025-02-19 D,19/02/2025 15:10,None,0,0,324,1,0,61,0,0.055226805,0,6.28.1,None,0,426,426,119,0,165,5,0,0,0,0,18.0747,0,103,0,43.26174,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.535,0,0,0,48.258280000000006,1,0,19/02/2025 15:05,0,0,0
68,0,0,0,0,0,0,0,19/02/2025 15:18,0,3,0,0,17.861538461538462,0,0,0,459,40,1.8255384615384616,0,0,0,0.025051,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.430775635,None,19/02/2025 15:24,6.28.1,0,300,0,2025-02-19 D,19/02/2025 15:25,None,0,0,337,1,0,58,0,0.049678969,0,6.28.1,None,0,459,459,105,0,165,8,0,0,0,0,17.861538461538462,0,122,0,43.17346153846154,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.566,0,0,0,47.209288461538456,1,0,19/02/2025 15:19,0,0,0
68,0,0,0,0,0,0,0,19/02/2025 15:25,0,1,0,0,18.427647058823528,0,0,0,402,39,1.944549019607843,0,0,0,0.029106,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.352469056,None,19/02/2025 15:31,6.28.1,0,248,0,2025-02-19 D,19/02/2025 15:32,None,0,0,309,1,0,58,0,0.013416408,0,6.28.1,None,0,402,402,106,0,165,5,0,0,0,0,18.427647058823528,0,95,0,42.94364705882354,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.524,0,0,0,47.48529411764706,1,0,19/02/2025 15:27,0,0,0
70,0,0,0,0,0,0,0,19/02/2025 15:32,0,1,0,0,16.914117647058823,0,0,0,819,449,1.8655294117647059,0,0,0,0.024929,2,0,0,0,43,0,0,0,Success,0,0,0,0,0,0,0,5.37284031,None,19/02/2025 15:38,6.28.1,0,281,0,2025-02-19 D,19/02/2025 15:46,None,0,0,311,1,0,60,0,0.010440306,0,6.28.1,None,0,862,862,105,0,165,5,0,0,0,0,16.914117647058823,0,129,0,42.86949019607843,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.515,0,0,0,47.548980392156864,1,0,19/02/2025 15:34,0,0,1
77,0,0,0,0,0,0,0,19/02/2025 15:46,0,1,0,0,18.68769230769231,0,0,0,726,40,1.568153846153846,0,0,0,0.021371,2,0,0,0,534,0,0,0,Success,0,0,0,0,0,0,0,5.37245214,None,19/02/2025 16:06,6.28.1,0,323,0,2025-02-19 D,19/02/2025 16:07,None,0,0,1516,1,0,67,0,0.071847059,0,6.28.1,None,0,1260,1260,145,0,165,8,0,0,0,0,18.68769230769231,0,124,0,43.06990384615385,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.515,0,0,0,48.21419230769231,1,0,19/02/2025 16:01,0,0,0
69,0,0,0,0,0,0,0,19/02/2025 16:07,0,1,0,0,18.565,0,0,0,423,40,2.0697647058823527,0,0,0,0.027895,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.348907178,None,19/02/2025 16:13,6.28.1,0,260,0,2025-02-19 D,19/02/2025 16:14,None,0,0,360,1,0,59,0,0.00509902,0,6.28.1,None,0,423,423,113,0,165,4,0,0,0,0,18.565,0,98,0,42.72803921568627,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.514,0,0,0,45.65768627,1,0,19/02/2025 16:09,0,0,0
71,0,0,0,0,0,0,0,19/02/2025 16:14,0,1,0,0,19.321470588235293,0,0,0,443,39,1.6112745098039216,0,0,0,0.024422,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.355460858,None,19/02/2025 16:21,6.28.1,0,288,0,2025-02-19 D,19/02/2025 16:22,None,0,0,316,1,0,61,0,0.016278821,0,6.28.1,None,0,443,443,114,0,165,5,0,0,0,0,19.321470588235293,0,123,0,42.902529411764704,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.495,0,0,0,46.90760784313726,1,0,19/02/2025 16:16,0,0,0
74,0,0,0,0,0,0,0,19/02/2025 16:22,0,1,0,0,16.9419,0,0,0,430,40,1.90272,0,0,0,0.026132,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.276237011,None,19/02/2025 16:28,6.28.1,0,275,0,2025-02-19 D,19/02/2025 16:29,None,0,0,325,1,0,64,0,0.030870698,0,6.28.1,None,0,430,430,121,0,165,5,0,0,0,0,16.9419,0,101,0,42.791180000000004,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.505,0,0,0,43.0168,1,0,19/02/2025 16:23,0,0,0
109,0,0,0,0,0,0,0,19/02/2025 16:36,0,2,0,0,16.95,0,0,0,547,88,1.8005490196078433,0,0,0,0.020801,2,0,0,0,36,0,0,0,Success,0,0,0,0,0,0,0,5.362572237,None,19/02/2025 16:44,6.28.1,0,376,0,2025-02-19 D,19/02/2025 16:46,None,0,0,356,1,0,99,0,0.062201286,0,6.28.1,None,0,583,583,144,0,165,6,0,0,0,0,16.95,0,128,0,42.78345098039216,0,0,0,30,0,0,0,0,0,0,0,0,0,0,None,0,0,0.493,0,0,0,47.73319607843138,1,0,19/02/2025 16:38,0,0,1
72,0,0,0,0,0,0,0,19/02/2025 16:46,0,3,0,0,17.0025,0,0,0,681,40,1.6285,0,0,0,0.021342,2,0,0,0,96,0,0,0,Success,0,0,0,0,0,0,0,5.40324893,None,19/02/2025 16:58,6.28.1,0,404,0,2025-02-19 D,19/02/2025 16:59,None,0,0,749,1,0,62,0,0.145,0,6.28.1,None,0,777,777,146,0,165,5,0,0,0,0,17.0025,0,145,0,42.86934615384616,0,0,0,28,0,0,0,0,0,0,0,0,0,0,None,0,0,0.541,0,0,0,48.474673076923075,1,0,19/02/2025 16:51,0,0,0
70,0,0,0,0,0,0,0,19/02/2025 16:59,0,1,0,0,18.39794117647059,0,0,0,445,40,1.6745686274509806,0,0,0,0.02532,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.312659786,None,19/02/2025 17:05,6.28.1,0,279,0,2025-02-19 D,19/02/2025 17:07,None,0,0,337,1,0,60,0,0.050774009,0,6.28.1,None,0,445,445,121,0,165,5,0,0,0,0,18.39794117647059,0,110,0,42.908529411764704,0,0,0,28,0,0,0,0,0,0,0,0,0,0,None,0,0,0.511,0,0,0,46.71696078431373,1,0,19/02/2025 17:01,0,0,0
73,0,0,0,0,0,0,0,19/02/2025 17:07,0,1,0,0,18.749411764705883,0,0,0,1309,40,1.500607843137255,0,0,0,0.018735,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.269480714,None,19/02/2025 17:27,6.28.1,0,361,0,2025-02-19 D,19/02/2025 17:28,None,0,0,1122,1,0,63,0,0.039293765,0,6.28.1,None,0,1309,1309,166,0,165,5,0,0,0,0,18.749411764705883,0,136,0,43.12799999999999,0,0,0,28,0,0,0,0,0,0,0,0,0,0,None,0,0,0.529,0,0,0,47.18921568627451,1,0,19/02/2025 17:21,0,0,0
82,0,0,0,0,0,0,0,19/02/2025 17:28,0,1,0,0,16.4556,0,0,0,730,40,1.74206,0,0,0,0.024468,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.222679102,None,19/02/2025 17:39,6.28.1,0,292,0,2025-02-19 D,19/02/2025 17:41,None,0,0,656,1,0,72,0,0.047634021,0,6.28.1,None,0,730,730,118,0,165,5,0,0,0,0,16.4556,0,114,0,42.95348,0,0,0,28,0,0,0,0,0,0,0,0,0,0,None,0,0,0.514,0,0,0,44.90842,1,0,19/02/2025 17:35,0,0,0
71,0,0,0,0,0,0,0,19/02/2025 17:48,0,1,0,0,18.99692307692308,0,0,0,653,357,1.8937115384615384,0,0,0,0.029451,2,0,0,0,75,0,0,0,Success,0,0,0,0,0,0,0,5.436849087,None,19/02/2025 17:54,6.28.1,0,252,0,2025-02-19 D,19/02/2025 18:00,None,0,0,352,1,0,61,0,0.044643029,0,6.28.1,None,0,728,728,107,0,165,5,0,0,0,0,18.99692307692308,0,96,0,42.93605769,0,0,0,28,0,0,0,0,0,0,0,0,0,0,None,0,0,0.54,0,0,0,46.890596153846154,1,0,19/02/2025 17:49,0,0,1
74,0,0,0,0,0,0,0,19/02/2025 18:00,0,1,0,0,18.2736,0,0,0,654,40,1.69702,0,0,0,0.023498,2,0,0,0,96,0,0,0,Success,0,0,0,0,0,0,0,5.246566592,None,19/02/2025 18:11,6.28.1,0,297,0,2025-02-19 N,19/02/2025 18:13,None,0,0,933,1,0,64,0,0.089050547,0,6.28.1,None,0,750,750,127,0,165,5,0,0,0,0,18.2736,0,116,0,42.90022,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.519,0,0,0,44.91702,1,0,19/02/2025 18:06,0,0,0
72,0,0,0,0,0,0,0,19/02/2025 18:13,0,1,0,0,18.0477,0,0,0,551,40,1.5922,0,0,0,0.01709,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.248824059,None,19/02/2025 18:21,6.28.1,0,388,0,2025-02-19 N,19/02/2025 18:22,None,0,0,341,1,0,62,0,0.042296572,0,6.28.1,None,0,551,551,155,0,165,5,0,0,0,0,18.0477,0,167,0,42.87316,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.502,0,0,0,46.772560000000006,1,0,19/02/2025 18:14,0,0,0
75,0,0,0,0,0,0,0,19/02/2025 18:22,0,1,0,0,18.3813,0,0,0,465,40,1.7627199999999998,0,0,0,0.021235,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.262464537,None,19/02/2025 18:28,6.28.1,0,319,0,2025-02-19 N,19/02/2025 18:30,None,0,0,366,1,0,65,0,0.025495097,0,6.28.1,None,0,465,465,116,0,165,5,0,0,0,0,18.3813,0,149,0,42.851040000000005,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.502,0,0,0,44.95736,1,0,19/02/2025 18:23,0,0,0
104,0,0,0,0,0,0,0,19/02/2025 18:30,0,4,0,0,16.429411764705883,0,0,0,695,40,1.5377058823529413,0,0,0,0.013754,2,0,0,0,753,0,0,0,Success,0,0,0,0,0,0,0,5.345570596,None,19/02/2025 18:40,6.28.1,0,525,0,2025-02-19 N,19/02/2025 19:01,None,0,481,370,1,0,94,0,0.082680107,0,6.28.1,None,0,1894,1413,139,0,165,5,0,0,0,0,16.429411764705883,0,242,0,43.09560784313726,0,0,0,28,0,0,0,0,0,0,0,0,0,0,None,0,0,0.511,0,0,0,45.93666666666667,1,0,19/02/2025 18:31,0,0,0
80,0,0,0,0,0,0,0,19/02/2025 19:01,0,1,0,0,18.268846153846155,0,0,0,477,41,1.7222115384615386,0,0,0,0.022975,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.502568855,None,19/02/2025 19:08,6.28.1,0,317,0,2025-02-19 N,19/02/2025 19:09,None,0,477,1612,1,0,70,0,0.065192024,0,6.28.1,None,0,477,0,133,0,165,6,0,0,0,0,18.268846153846155,0,129,0,42.49542307692308,0,0,0,28,0,0,0,0,0,0,0,0,0,0,None,0,0,0.515,0,0,0,46.90034615384616,1,0,19/02/2025 19:03,0,0,1
72,0,0,0,0,0,0,0,19/02/2025 19:26,0,2,0,0,18.423529411764708,0,0,0,543,40,1.445450980392157,0,0,0,0.018335,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.303577472,None,19/02/2025 19:34,6.28.1,0,383,0,2025-02-19 N,19/02/2025 19:35,None,0,543,368,1,0,62,0,0.052153619,0,6.28.1,None,0,543,0,135,0,165,5,0,0,0,0,18.423529411764708,0,168,0,43.11819607843137,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.525,0,0,0,48.98531373,1,0,19/02/2025 19:28,0,0,0
122,0,0,0,0,0,0,0,19/02/2025 19:35,0,1,0,0,16.375588235294117,0,0,0,606,40,1.518235294117647,0,0,0,0.016294,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.287651558,None,19/02/2025 19:44,6.28.1,0,446,0,2025-02-19 N,19/02/2025 19:45,None,0,606,352,1,0,111,0,0.008246211,0,6.28.1,None,0,606,0,144,0,165,4,0,0,0,0,16.375588235294117,0,202,0,42.98901960784314,0,0,0,28,0,0,0,0,0,0,0,0,0,0,None,0,0,0.503,0,0,0,47.93049019607843,1,0,19/02/2025 19:37,0,0,0
86,0,0,0,0,0,0,0,19/02/2025 19:45,0,1,0,0,18.783529411764707,0,0,0,498,40,1.6575882352941178,0,0,0,0.020727,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.307833927,None,19/02/2025 19:53,6.28.1,0,342,0,2025-02-19 N,19/02/2025 19:54,None,0,498,415,1,0,76,0,0.021095024,0,6.28.1,None,0,498,0,138,0,165,5,0,0,0,0,18.783529411764707,0,140,0,42.97821568627451,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.513,0,0,0,43.80439215686274,1,0,19/02/2025 19:47,0,0,0
74,0,0,0,0,0,0,0,19/02/2025 19:54,0,1,0,0,18.696923076923078,0,0,0,562,40,1.4450769230769231,0,0,0,0.017629,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.483081615,None,19/02/2025 20:02,6.28.1,0,389,0,2025-02-19 N,19/02/2025 20:03,None,0,562,362,1,0,64,0,0.031257,0,6.28.1,None,0,562,0,128,0,165,5,0,0,0,0,18.696923076923078,0,189,0,42.87311538461539,0,0,0,28,0,0,0,0,0,0,0,0,0,0,None,0,0,0.518,0,0,0,43.28221153846154,1,0,19/02/2025 19:55,0,0,1
70,0,0,0,0,0,0,0,19/02/2025 20:03,0,1,0,0,18.39,0,0,0,555,39,1.7620392156862745,0,0,0,0.023883,2,0,0,0,25,0,0,0,Success,0,0,0,0,0,0,0,5.295107553,None,19/02/2025 20:12,6.28.1,0,299,0,2025-02-19 N,19/02/2025 20:13,None,0,36,490,1,0,60,0,0.083815273,0,6.28.1,None,0,580,544,138,0,165,5,0,0,0,0,18.39,0,98,0,43.30874509803922,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.511,0,0,0,43.129294117647056,1,0,19/02/2025 20:07,0,0,0
73,0,0,0,0,0,0,0,19/02/2025 20:13,0,1,0,0,18.937941176470588,0,0,0,510,39,1.5192549019607844,0,0,0,0.019739,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.309999058,None,19/02/2025 20:20,6.28.1,0,356,0,2025-02-19 N,19/02/2025 20:21,None,0,0,371,1,0,63,0,0.045354162,0,6.28.1,None,0,510,510,153,0,165,5,0,0,0,0,18.937941176470588,0,133,0,43.05766666666666,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.499,0,0,0,44.10462745098039,1,0,19/02/2025 20:14,0,0,0
75,0,0,0,0,0,0,0,19/02/2025 20:21,0,1,0,0,18.017941176470586,0,0,0,496,39,1.6202156862745098,0,0,0,0.020772,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.254815506,None,19/02/2025 20:28,6.28.1,0,342,0,2025-02-19 N,19/02/2025 20:29,None,0,0,363,1,0,65,0,0.018601075,0,6.28.1,None,0,496,496,133,0,165,5,0,0,0,0,18.017941176470586,0,134,0,42.920235294117646,0,0,0,28,0,0,0,0,0,0,0,0,0,0,None,0,0,0.517,0,0,0,43.625647058823525,1,0,19/02/2025 20:23,0,0,0
75,0,0,0,0,0,0,0,19/02/2025 20:29,0,1,0,0,18.387403846153845,0,0,0,539,40,1.5675192307692307,0,0,0,0.018365,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.393503314,None,19/02/2025 20:37,6.28.1,0,372,0,2025-02-19 N,19/02/2025 20:38,None,0,0,356,1,0,65,0,0.08415462,0,6.28.1,None,0,539,539,128,0,165,5,0,0,0,0,18.387403846153845,0,173,0,42.709788461538466,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.529,0,0,0,43.77051923076923,1,0,19/02/2025 20:31,0,0,1
72,0,0,0,0,0,0,0,19/02/2025 20:38,0,2,0,0,17.44,0,0,0,706,39,1.3908431372549017,0,0,0,0.015566,2,0,0,0,321,0,0,0,Success,0,0,0,0,0,0,0,5.305650761,None,19/02/2025 20:54,6.28.1,0,794,0,2025-02-19 N,19/02/2025 20:56,None,0,0,825,1,0,62,0,0.094069123,0,6.28.1,None,0,1027,1027,195,0,165,5,0,0,0,0,17.44,0,201,0,42.86033333333333,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.516,0,0,0,45.22180392156863,1,0,19/02/2025 20:41,0,0,0
68,0,0,0,0,0,0,0,19/02/2025 20:56,0,1,0,0,17.4891,0,0,0,420,40,1.7368999999999999,0,0,0,0.026881,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.286025539,None,19/02/2025 21:01,6.28.1,0,261,0,2025-02-19 N,19/02/2025 21:03,None,0,0,379,1,0,58,0,0.04110961,0,6.28.1,None,0,420,420,119,0,165,5,0,0,0,0,17.4891,0,96,0,42.58406,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.541,0,0,0,43.97938,1,0,19/02/2025 20:57,0,0,0
72,0,0,0,0,0,0,0,19/02/2025 21:03,0,1,0,0,18.353823529411763,0,0,0,451,41,1.7998235294117646,0,0,0,0.024325,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.312009507,None,19/02/2025 21:09,6.28.1,0,289,0,2025-02-19 N,19/02/2025 21:10,None,0,0,314,1,0,62,0,0.042426407,0,6.28.1,None,0,451,451,136,0,165,5,0,0,0,0,18.353823529411763,0,103,0,44.75329411764706,0,0,0,28,0,0,0,0,0,0,0,0,0,0,None,0,0,0.53,0,0,0,41.307235294117646,1,0,19/02/2025 21:04,0,0,1
153,0,0,0,0,0,0,0,19/02/2025 21:10,0,1,0,0,17.7195,0,0,0,627,41,1.5833199999999998,0,0,0,0.020153,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.226846851,None,19/02/2025 21:19,6.28.1,0,412,0,2025-02-19 N,19/02/2025 21:21,None,0,0,403,1,0,143,0,0.048020829,0,6.28.1,None,0,627,627,136,0,165,5,0,0,0,0,17.7195,0,143,0,44.84728,0,0,0,28,0,0,0,0,0,0,0,0,0,0,None,0,0,0.505,0,0,0,44.063680000000005,1,0,19/02/2025 21:13,0,0,0
69,0,0,0,0,0,0,0,19/02/2025 21:21,0,1,0,0,18.91794117647059,0,0,0,425,39,1.7654901960784315,0,0,0,0.026556,2,0,0,0,0,0,0,0,Success,0,0,0,0,0,0,0,5.292757788,None,19/02/2025 21:26,6.28.1,0,266,0,2025-02-19 N,19/02/2025 21:28,None,0,0,431,1,0,59,0,0.029,0,6.28.1,None,0,425,425,116,0,165,5,0,0,0,0,18.91794117647059,0,102,0,44.53188235294118,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,0.486,0,0,0,44.33211764705882,1,0,19/02/2025 21:22,0,0,1
76,0,0,0,0,0,0,0,19/02/2025 21:28,0,1,0,0,17.944326923076922,0,0,0,540,50,1.624076923076923,0,0,0,0.019992,2,0,0,0,29,0,0,0,Success,0,0,0,0,0,0,0,5.378820782,None,19/02/2025 21:36,6.28.1,0,342,0,2025-02-19 N,19/02/2025 21:37,None,0,0,395,1,0,66,0,0.038209947,0,6.28.1,None,0,569,569,148,0,165,5,0,0,0,0,17.944326923076922,0,140,0,44.78498076923077,0,0,0,27,0,0,0,0,0,0,0,0,0,0,None,0,0,0.499,0,0,0,45.98401923076923,1,0,19/02/2025 21:30,0,0,1
65,0,0,0,0,0,0,0,19/02/2025 21:37,0,1,0,0,16.513,0,0,5712,370,39,3.159,0,0,0,0.042238,2,0,0,0,959,0,0,0,Success,0,0,0,0,0,0,0,4.859302316,None,19/02/2025 23:36,6.28.1,0,183,0,2025-02-19 N,19/02/2025 23:38,None,0,5822,7195,1,0,55,96,-10000,0,6.28.1,None,0,7247,1425,89,0,165,5,0,0,0,0,16.513,0,50,0,43.59504444444445,0,0,0,26,0,0,0,0,0,0,0,0,0,0,None,0,0,-10000,0,0,0,43.093177777777775,1,0,19/02/2025 23:33,0,0,1
