RigSerial,EventDate,EventTime,TimeIndex,EventType,EventAction,EVFILE
1347,02/02/2025,02:59:23,0,MachineState,Tramming,EV02030259_4687
1347,02/02/2025,02:59:49,0,MachineState,Positioning,EV02030259_4687
1347,02/02/2025,03:00:36,0,AutoCollar,On,EV02030259_4687
1347,02/02/2025,03:00:38,0,MachineState,Idle,EV02030259_4687
1347,02/02/2025,03:00:41,0,MachineState,RodHandling,EV02030259_4687
1347,02/02/2025,03:00:46,0,MachineState,Idle,EV02030259_4687
1347,02/02/2025,03:00:50,0,MachineState,Drilling,EV02030259_4687
1348,02/02/2025,03:05:18,0,AutoCollar,Off,EV02030759_4688
1348,02/02/2025,03:05:18,1,AutoClean,On,EV02030759_4688
1348,02/02/2025,03:05:45,0,AutoClean,Off,EV02030759_4688
1348,02/02/2025,03:05:45,1,AutoCollar,On,EV02030759_4688
1348,02/02/2025,03:05:45,2,AutoCollar,Off,EV02030759_4688
1348,02/02/2025,03:05:45,3,AutoDrill,On,EV02030759_4688
1348,02/02/2025,03:06:50,0,AutoDrill,Off,EV02030759_4688
1348,02/02/2025,03:06:50,1,AutoCollar,On,EV02030759_4688
1348,02/02/2025,03:06:53,0,AutoCollar,Off,EV02030759_4688
1348,02/02/2025,03:06:53,1,AutoClean,On,EV02030759_4688
1348,02/02/2025,03:07:28,0,AutoClean,Off,EV02030759_4688
1348,02/02/2025,03:07:30,0,AutoClean,On,EV02030759_4688
1348,02/02/2025,03:07:40,0,AutoClean,Off,EV02030759_4688
1348,02/02/2025,03:07:40,1,AutoRetract,On,EV02030759_4688
1349,02/02/2025,03:08:06,0,AutoDrillingCompleted,Event,EV02031259_4689
1349,02/02/2025,03:08:06,1,AutoRetract,Off,EV02031259_4689
1349,02/02/2025,03:08:09,0,MachineState,Idle,EV02031259_4689
1349,02/02/2025,03:08:09,1,MachineState,Positioning,EV02031259_4689
1349,02/02/2025,03:08:42,0,MachineState,Tramming,EV02031259_4689
1349,02/02/2025,03:09:12,0,MachineState,Positioning,EV02031259_4689
1349,02/02/2025,03:09:55,0,AutoCollar,On,EV02031259_4689
1349,02/02/2025,03:09:57,0,MachineState,RodHandling,EV02031259_4689
1349,02/02/2025,03:10:05,0,MachineState,Idle,EV02031259_4689
1349,02/02/2025,03:10:09,0,MachineState,Drilling,EV02031259_4689
1350,02/02/2025,03:14:22,0,AutoCollar,Off,EV02031759_4690
1350,02/02/2025,03:14:22,1,AutoClean,On,EV02031759_4690
1350,02/02/2025,03:14:50,0,AutoClean,Off,EV02031759_4690
1350,02/02/2025,03:14:50,1,AutoCollar,On,EV02031759_4690
1350,02/02/2025,03:14:50,2,AutoCollar,Off,EV02031759_4690
1350,02/02/2025,03:14:50,3,AutoDrill,On,EV02031759_4690
1350,02/02/2025,03:16:05,0,AutoDrill,Off,EV02031759_4690
1350,02/02/2025,03:16:05,1,AutoCollar,On,EV02031759_4690
1350,02/02/2025,03:16:08,0,AutoCollar,Off,EV02031759_4690
1350,02/02/2025,03:16:09,0,AutoClean,On,EV02031759_4690
1350,02/02/2025,03:16:43,0,AutoClean,Off,EV02031759_4690
1350,02/02/2025,03:16:45,0,AutoClean,On,EV02031759_4690
1350,02/02/2025,03:16:55,0,AutoClean,Off,EV02031759_4690
1350,02/02/2025,03:16:55,1,AutoRetract,On,EV02031759_4690
1350,02/02/2025,03:17:21,0,AutoDrillingCompleted,Event,EV02031759_4690
1350,02/02/2025,03:17:21,1,AutoRetract,Off,EV02031759_4690
1350,02/02/2025,03:17:24,0,MachineState,Idle,EV02031759_4690
1350,02/02/2025,03:17:24,1,MachineState,Positioning,EV02031759_4690
1350,02/02/2025,03:17:55,0,MachineState,Tramming,EV02031759_4690
1351,02/02/2025,03:19:48,0,MachineState,Positioning,EV02032259_4691
1351,02/02/2025,03:20:43,0,AutoCollar,On,EV02032259_4691
1351,02/02/2025,03:20:45,0,MachineState,Idle,EV02032259_4691
1351,02/02/2025,03:20:48,0,MachineState,RodHandling,EV02032259_4691
1351,02/02/2025,03:20:53,0,MachineState,Idle,EV02032259_4691
1351,02/02/2025,03:20:57,0,MachineState,Drilling,EV02032259_4691
1352,02/02/2025,03:24:39,0,AutoCollar,Off,EV02032759_4692
1352,02/02/2025,03:24:39,1,AutoClean,On,EV02032759_4692
1352,02/02/2025,03:25:07,0,AutoClean,Off,EV02032759_4692
1352,02/02/2025,03:25:07,1,AutoCollar,On,EV02032759_4692
1352,02/02/2025,03:25:07,2,AutoCollar,Off,EV02032759_4692
1352,02/02/2025,03:25:07,3,AutoDrill,On,EV02032759_4692
1352,02/02/2025,03:26:20,0,AutoDrill,Off,EV02032759_4692
1352,02/02/2025,03:26:20,1,AutoCollar,On,EV02032759_4692
1352,02/02/2025,03:26:25,0,AutoCollar,Off,EV02032759_4692
1352,02/02/2025,03:26:25,1,AutoClean,On,EV02032759_4692
1352,02/02/2025,03:27:00,0,AutoClean,Off,EV02032759_4692
1352,02/02/2025,03:27:02,0,AutoClean,On,EV02032759_4692
1352,02/02/2025,03:27:12,0,AutoClean,Off,EV02032759_4692
1352,02/02/2025,03:27:12,1,AutoRetract,On,EV02032759_4692
1352,02/02/2025,03:27:38,0,AutoDrillingCompleted,Event,EV02032759_4692
1352,02/02/2025,03:27:38,1,AutoRetract,Off,EV02032759_4692
1352,02/02/2025,03:27:41,0,MachineState,Idle,EV02032759_4692
1352,02/02/2025,03:27:42,0,MachineState,Positioning,EV02032759_4692
1353,02/02/2025,03:28:17,0,MachineState,Tramming,EV02033259_4693
1353,02/02/2025,03:28:44,0,MachineState,Positioning,EV02033259_4693
1353,02/02/2025,03:29:32,0,AutoCollar,On,EV02033259_4693
1353,02/02/2025,03:29:34,0,MachineState,RodHandling,EV02033259_4693
1353,02/02/2025,03:29:42,0,MachineState,Idle,EV02033259_4693
1353,02/02/2025,03:29:46,0,MachineState,Drilling,EV02033259_4693
1354,02/02/2025,03:34:19,0,AutoCollar,Off,EV02033800_4694
1354,02/02/2025,03:34:19,1,AutoClean,On,EV02033800_4694
1354,02/02/2025,03:34:48,0,AutoClean,Off,EV02033800_4694
1354,02/02/2025,03:34:48,1,AutoCollar,On,EV02033800_4694
1354,02/02/2025,03:34:48,2,AutoCollar,Off,EV02033800_4694
1354,02/02/2025,03:34:48,3,AutoDrill,On,EV02033800_4694
1354,02/02/2025,03:36:06,0,AutoDrill,Off,EV02033800_4694
1354,02/02/2025,03:36:06,1,AutoCollar,On,EV02033800_4694
1354,02/02/2025,03:36:11,0,AutoCollar,Off,EV02033800_4694
1354,02/02/2025,03:36:12,0,AutoClean,On,EV02033800_4694
1354,02/02/2025,03:36:47,0,AutoClean,Off,EV02033800_4694
1354,02/02/2025,03:36:48,0,AutoClean,On,EV02033800_4694
1354,02/02/2025,03:36:58,0,AutoClean,Off,EV02033800_4694
1354,02/02/2025,03:36:58,1,AutoRetract,On,EV02033800_4694
1354,02/02/2025,03:37:24,0,AutoDrillingCompleted,Event,EV02033800_4694
1354,02/02/2025,03:37:24,1,AutoRetract,Off,EV02033800_4694
1354,02/02/2025,03:37:27,0,MachineState,Idle,EV02033800_4694
1354,02/02/2025,03:37:28,0,MachineState,Positioning,EV02033800_4694
1354,02/02/2025,03:37:58,0,MachineState,Tramming,EV02033800_4694
1355,02/02/2025,03:38:24,0,MachineState,Positioning,EV02034301_4695
1355,02/02/2025,03:39:12,0,AutoCollar,On,EV02034301_4695
1355,02/02/2025,03:39:14,0,MachineState,Idle,EV02034301_4695
1355,02/02/2025,03:39:17,0,MachineState,RodHandling,EV02034301_4695
1355,02/02/2025,03:39:22,0,MachineState,Idle,EV02034301_4695
1355,02/02/2025,03:39:27,0,MachineState,Drilling,EV02034301_4695
1356,02/02/2025,03:43:35,0,AutoCollar,Off,EV02034801_4696
1356,02/02/2025,03:43:35,1,AutoClean,On,EV02034801_4696
1356,02/02/2025,03:44:02,0,AutoClean,Off,EV02034801_4696
1356,02/02/2025,03:44:02,1,AutoCollar,On,EV02034801_4696
1356,02/02/2025,03:44:02,2,AutoCollar,Off,EV02034801_4696
1356,02/02/2025,03:44:02,3,AutoDrill,On,EV02034801_4696
1356,02/02/2025,03:45:11,0,AutoDrill,Off,EV02034801_4696
1356,02/02/2025,03:45:11,1,AutoCollar,On,EV02034801_4696
1356,02/02/2025,03:45:16,0,AutoCollar,Off,EV02034801_4696
1356,02/02/2025,03:45:17,0,AutoClean,On,EV02034801_4696
1356,02/02/2025,03:45:52,0,AutoClean,Off,EV02034801_4696
1356,02/02/2025,03:45:53,0,AutoClean,On,EV02034801_4696
1356,02/02/2025,03:46:03,0,AutoClean,Off,EV02034801_4696
1356,02/02/2025,03:46:03,1,AutoRetract,On,EV02034801_4696
1356,02/02/2025,03:46:29,0,AutoDrillingCompleted,Event,EV02034801_4696
1356,02/02/2025,03:46:29,1,AutoRetract,Off,EV02034801_4696
1356,02/02/2025,03:46:32,0,MachineState,Idle,EV02034801_4696
1356,02/02/2025,03:46:33,0,MachineState,Positioning,EV02034801_4696
1356,02/02/2025,03:47:07,0,MachineState,Tramming,EV02034801_4696
1356,02/02/2025,03:47:34,0,MachineState,Positioning,EV02034801_4696
1357,02/02/2025,03:48:20,0,AutoCollar,On,EV02035300_4697
1357,02/02/2025,03:48:22,0,MachineState,RodHandling,EV02035300_4697
1357,02/02/2025,03:48:30,0,MachineState,Idle,EV02035300_4697
1357,02/02/2025,03:48:36,0,MachineState,Drilling,EV02035300_4697
1357,02/02/2025,03:52:35,0,AutoCollar,Off,EV02035300_4697
1357,02/02/2025,03:52:35,1,AutoClean,On,EV02035300_4697
1358,02/02/2025,03:53:03,0,AutoClean,Off,EV02035800_4698
1358,02/02/2025,03:53:03,1,AutoCollar,On,EV02035800_4698
1358,02/02/2025,03:53:03,2,AutoCollar,Off,EV02035800_4698
1358,02/02/2025,03:53:03,3,AutoDrill,On,EV02035800_4698
1358,02/02/2025,03:53:10,0,AutoDrillingAbortedTeleremoteCommunicationDelayIsTooBig,Event,EV02035800_4698
1358,02/02/2025,03:53:10,1,AutoDrill,Off,EV02035800_4698
1358,02/02/2025,03:53:10,2,Autonomous,Off,EV02035800_4698
1358,02/02/2025,03:53:13,0,MachineState,Idle,EV02035800_4698
1359,02/02/2025,03:58:23,0,Autonomous,On,EV02040300_4699
1359,02/02/2025,03:58:30,0,AutoCollar,On,EV02040300_4699
1359,02/02/2025,03:58:30,1,MachineState,Drilling,EV02040300_4699
1359,02/02/2025,03:58:38,0,AutoCollar,Off,EV02040300_4699
1359,02/02/2025,03:58:38,1,AutoDrill,On,EV02040300_4699
1359,02/02/2025,03:59:26,0,AutoDrill,Off,EV02040300_4699
1359,02/02/2025,03:59:26,1,AutoCollar,On,EV02040300_4699
1359,02/02/2025,03:59:33,0,AutoCollar,Off,EV02040300_4699
1359,02/02/2025,03:59:34,0,AutoClean,On,EV02040300_4699
1359,02/02/2025,04:00:09,0,AutoClean,Off,EV02040300_4699
1359,02/02/2025,04:00:11,0,AutoClean,On,EV02040300_4699
1359,02/02/2025,04:00:21,0,AutoClean,Off,EV02040300_4699
1359,02/02/2025,04:00:21,1,AutoRetract,On,EV02040300_4699
1359,02/02/2025,04:00:47,0,AutoDrillingCompleted,Event,EV02040300_4699
1359,02/02/2025,04:00:47,1,AutoRetract,Off,EV02040300_4699
1359,02/02/2025,04:00:50,0,MachineState,Idle,EV02040300_4699
1359,02/02/2025,04:00:51,0,MachineState,Positioning,EV02040300_4699
1359,02/02/2025,04:01:23,0,MachineState,Tramming,EV02040300_4699
1359,02/02/2025,04:01:49,0,MachineState,Positioning,EV02040300_4699
1359,02/02/2025,04:02:34,0,AutoCollar,On,EV02040300_4699
1359,02/02/2025,04:02:36,0,MachineState,RodHandling,EV02040300_4699
1359,02/02/2025,04:02:44,0,MachineState,Idle,EV02040300_4699
1359,02/02/2025,04:02:48,0,MachineState,Drilling,EV02040300_4699
1360,02/02/2025,04:06:59,0,AutoCollar,Off,EV02040801_4700
1360,02/02/2025,04:06:59,1,AutoClean,On,EV02040801_4700
1360,02/02/2025,04:07:28,0,AutoClean,Off,EV02040801_4700
1360,02/02/2025,04:07:28,1,AutoCollar,On,EV02040801_4700
1360,02/02/2025,04:07:28,2,AutoCollar,Off,EV02040801_4700
1360,02/02/2025,04:07:28,3,AutoDrill,On,EV02040801_4700
1361,02/02/2025,04:08:26,0,AutoDrill,Off,EV02041301_4701
1361,02/02/2025,04:08:26,1,AutoCollar,On,EV02041301_4701
1361,02/02/2025,04:08:29,0,AutoCollar,Off,EV02041301_4701
1361,02/02/2025,04:08:29,1,AutoClean,On,EV02041301_4701
1361,02/02/2025,04:09:04,0,AutoClean,Off,EV02041301_4701
1361,02/02/2025,04:09:06,0,AutoClean,On,EV02041301_4701
1361,02/02/2025,04:09:16,0,AutoClean,Off,EV02041301_4701
1361,02/02/2025,04:09:16,1,AutoRetract,On,EV02041301_4701
1361,02/02/2025,04:09:42,0,AutoDrillingCompleted,Event,EV02041301_4701
1361,02/02/2025,04:09:42,1,AutoRetract,Off,EV02041301_4701
1361,02/02/2025,04:09:45,0,MachineState,Idle,EV02041301_4701
1361,02/02/2025,04:09:46,0,MachineState,Positioning,EV02041301_4701
1361,02/02/2025,04:10:15,0,MachineState,Tramming,EV02041301_4701
1361,02/02/2025,04:10:42,0,MachineState,Positioning,EV02041301_4701
1361,02/02/2025,04:11:27,0,AutoCollar,On,EV02041301_4701
1361,02/02/2025,04:11:29,0,MachineState,RodHandling,EV02041301_4701
1361,02/02/2025,04:11:37,0,MachineState,Idle,EV02041301_4701
1361,02/02/2025,04:11:42,0,MachineState,Drilling,EV02041301_4701
1362,02/02/2025,04:16:13,0,AutoCollar,Off,EV02041801_4702
1362,02/02/2025,04:16:13,1,AutoClean,On,EV02041801_4702
1362,02/02/2025,04:16:41,0,AutoClean,Off,EV02041801_4702
1362,02/02/2025,04:16:41,1,AutoCollar,On,EV02041801_4702
1362,02/02/2025,04:16:42,0,AutoCollar,Off,EV02041801_4702
1362,02/02/2025,04:16:42,1,AutoDrill,On,EV02041801_4702
1362,02/02/2025,04:17:33,0,AutoDrill,Off,EV02041801_4702
1362,02/02/2025,04:17:33,1,AutoCollar,On,EV02041801_4702
1362,02/02/2025,04:17:36,0,AutoCollar,Off,EV02041801_4702
1362,02/02/2025,04:17:37,0,AutoClean,On,EV02041801_4702
1363,02/02/2025,04:18:12,0,AutoClean,Off,EV02042301_4703
1363,02/02/2025,04:18:14,0,AutoClean,On,EV02042301_4703
1363,02/02/2025,04:18:24,0,AutoClean,Off,EV02042301_4703
1363,02/02/2025,04:18:24,1,AutoRetract,On,EV02042301_4703
1363,02/02/2025,04:18:51,0,AutoDrillingCompleted,Event,EV02042301_4703
1363,02/02/2025,04:18:51,1,AutoRetract,Off,EV02042301_4703
1363,02/02/2025,04:18:54,0,MachineState,Idle,EV02042301_4703
1363,02/02/2025,04:18:54,1,MachineState,Positioning,EV02042301_4703
1363,02/02/2025,04:19:27,0,MachineState,Tramming,EV02042301_4703
1363,02/02/2025,04:21:56,0,MachineState,Positioning,EV02042301_4703
1363,02/02/2025,04:22:48,0,AutoCollar,On,EV02042301_4703
1363,02/02/2025,04:22:50,0,MachineState,RodHandling,EV02042301_4703
1363,02/02/2025,04:22:58,0,MachineState,Idle,EV02042301_4703
1364,02/02/2025,04:23:02,0,MachineState,Drilling,EV02042801_4704
1364,02/02/2025,04:26:22,0,AdpePausedByOperator,Event,EV02042801_4704
1364,02/02/2025,04:26:22,1,Autonomous,Off,EV02042801_4704
1364,02/02/2025,04:26:22,2,AutoDrillingAbortedAutonomousDrillingPaused,Event,EV02042801_4704
1364,02/02/2025,04:26:22,3,AutoCollar,Off,EV02042801_4704
1364,02/02/2025,04:26:25,0,MachineState,Idle,EV02042801_4704
1364,02/02/2025,04:26:29,0,StbStateTransition,STB State Approach Mode,EV02042801_4704
1364,02/02/2025,04:27:48,0,OdObstacleInStopZone,On,EV02042801_4704
1364,02/02/2025,04:27:52,0,OdObstacleInStopZone,Off,EV02042801_4704
1365,02/02/2025,04:31:40,0,StbStateTransition,STB State Approach Mode Exiting,EV02043301_4705
1365,02/02/2025,04:31:55,0,StbStateTransition,STB State Remote Allocated,EV02043301_4705
1365,02/02/2025,04:32:07,0,StbStateTransition,STB State Remote Autonomous,EV02043301_4705
1365,02/02/2025,04:32:09,0,Autonomous,On,EV02043301_4705
1365,02/02/2025,04:32:11,0,AutoCollar,On,EV02043301_4705
1365,02/02/2025,04:32:11,1,MachineState,RodHandling,EV02043301_4705
1365,02/02/2025,04:32:16,0,MachineState,Idle,EV02043301_4705
1365,02/02/2025,04:32:31,0,MachineState,Drilling,EV02043301_4705
1366,02/02/2025,04:33:26,0,AutoCollar,Off,EV02043801_4706
1366,02/02/2025,04:33:26,1,AutoClean,On,EV02043801_4706
1366,02/02/2025,04:33:54,0,AutoClean,Off,EV02043801_4706
1366,02/02/2025,04:33:54,1,AutoCollar,On,EV02043801_4706
1366,02/02/2025,04:33:54,2,AutoCollar,Off,EV02043801_4706
1366,02/02/2025,04:33:54,3,AutoDrill,On,EV02043801_4706
1366,02/02/2025,04:33:59,0,AutoDrillingAbortedTeleremoteCommunicationDelayIsTooBig,Event,EV02043801_4706
1366,02/02/2025,04:33:59,1,AutoDrill,Off,EV02043801_4706
1366,02/02/2025,04:33:59,2,Autonomous,Off,EV02043801_4706
1366,02/02/2025,04:34:02,0,MachineState,Idle,EV02043801_4706
1366,02/02/2025,04:36:11,0,Autonomous,On,EV02043801_4706
1366,02/02/2025,04:36:17,0,AutoCollar,On,EV02043801_4706
1366,02/02/2025,04:36:17,1,MachineState,Drilling,EV02043801_4706
1366,02/02/2025,04:36:25,0,AutoCollar,Off,EV02043801_4706
1366,02/02/2025,04:36:25,1,AutoDrill,On,EV02043801_4706
1366,02/02/2025,04:37:04,0,AutoDrill,Off,EV02043801_4706
1366,02/02/2025,04:37:04,1,AntiJamDueToHighRotaPres,On,EV02043801_4706
1366,02/02/2025,04:37:26,0,AntiJamDueToHighRotaPres,Off,EV02043801_4706
1366,02/02/2025,04:37:26,1,AutoClean,On,EV02043801_4706
1366,02/02/2025,04:37:59,0,AutoClean,Off,EV02043801_4706
1366,02/02/2025,04:37:59,1,AutoCollar,On,EV02043801_4706
1366,02/02/2025,04:37:59,2,AutoCollar,Off,EV02043801_4706
1366,02/02/2025,04:37:59,3,AutoDrill,On,EV02043801_4706
1367,02/02/2025,04:38:13,0,AutoDrill,Off,EV02044301_4707
1367,02/02/2025,04:38:13,1,AutoCollar,On,EV02044301_4707
1367,02/02/2025,04:38:16,0,AutoCollar,Off,EV02044301_4707
1367,02/02/2025,04:38:17,0,AutoClean,On,EV02044301_4707
1367,02/02/2025,04:38:52,0,AutoClean,Off,EV02044301_4707
1367,02/02/2025,04:38:54,0,AutoClean,On,EV02044301_4707
1367,02/02/2025,04:39:04,0,AutoClean,Off,EV02044301_4707
1367,02/02/2025,04:39:04,1,AutoRetract,On,EV02044301_4707
1367,02/02/2025,04:39:30,0,AutoDrillingCompleted,Event,EV02044301_4707
1367,02/02/2025,04:39:30,1,AutoRetract,Off,EV02044301_4707
1367,02/02/2025,04:39:33,0,MachineState,Idle,EV02044301_4707
1367,02/02/2025,04:39:34,0,MachineState,Positioning,EV02044301_4707
1367,02/02/2025,04:40:10,0,MachineState,Tramming,EV02044301_4707
1367,02/02/2025,04:41:58,0,MachineState,Positioning,EV02044301_4707
1367,02/02/2025,04:42:46,0,AutoCollar,On,EV02044301_4707
1367,02/02/2025,04:42:48,0,MachineState,RodHandling,EV02044301_4707
1367,02/02/2025,04:42:56,0,MachineState,Idle,EV02044301_4707
1368,02/02/2025,04:43:12,0,MachineState,Drilling,EV02044802_4708
1368,02/02/2025,04:47:33,0,AutoCollar,Off,EV02044802_4708
1368,02/02/2025,04:47:33,1,AutoClean,On,EV02044802_4708
1368,02/02/2025,04:48:01,0,AutoClean,Off,EV02044802_4708
1368,02/02/2025,04:48:01,1,AutoCollar,On,EV02044802_4708
1368,02/02/2025,04:48:02,0,AutoCollar,Off,EV02044802_4708
1368,02/02/2025,04:48:02,1,AutoDrill,On,EV02044802_4708
1369,02/02/2025,04:49:09,0,AutoDrill,Off,EV02045302_4709
1369,02/02/2025,04:49:09,1,AutoCollar,On,EV02045302_4709
1369,02/02/2025,04:49:13,0,AutoCollar,Off,EV02045302_4709
1369,02/02/2025,04:49:13,1,AutoClean,On,EV02045302_4709
1369,02/02/2025,04:49:49,0,AutoClean,Off,EV02045302_4709
1369,02/02/2025,04:49:51,0,AutoClean,On,EV02045302_4709
1369,02/02/2025,04:50:01,0,AutoClean,Off,EV02045302_4709
1369,02/02/2025,04:50:01,1,AutoRetract,On,EV02045302_4709
1369,02/02/2025,04:50:27,0,AutoDrillingCompleted,Event,EV02045302_4709
1369,02/02/2025,04:50:27,1,AutoRetract,Off,EV02045302_4709
1369,02/02/2025,04:50:30,0,MachineState,Idle,EV02045302_4709
1369,02/02/2025,04:50:31,0,MachineState,Positioning,EV02045302_4709
1369,02/02/2025,04:51:06,0,MachineState,Tramming,EV02045302_4709
1369,02/02/2025,04:51:35,0,MachineState,Positioning,EV02045302_4709
1369,02/02/2025,04:52:21,0,AutoCollar,On,EV02045302_4709
1369,02/02/2025,04:52:23,0,MachineState,RodHandling,EV02045302_4709
1369,02/02/2025,04:52:31,0,MachineState,Idle,EV02045302_4709
1369,02/02/2025,04:52:35,0,MachineState,Drilling,EV02045302_4709
1370,02/02/2025,04:57:05,0,AutoCollar,Off,EV02045802_4710
1370,02/02/2025,04:57:05,1,AutoClean,On,EV02045802_4710
1370,02/02/2025,04:57:33,0,AutoClean,Off,EV02045802_4710
1370,02/02/2025,04:57:33,1,AutoCollar,On,EV02045802_4710
1370,02/02/2025,04:57:33,2,AutoCollar,Off,EV02045802_4710
1370,02/02/2025,04:57:33,3,AutoDrill,On,EV02045802_4710
1371,02/02/2025,04:58:47,0,AutoDrill,Off,EV02050302_4711
1371,02/02/2025,04:58:47,1,AutoCollar,On,EV02050302_4711
1371,02/02/2025,04:58:53,0,AutoCollar,Off,EV02050302_4711
1371,02/02/2025,04:58:53,1,AutoClean,On,EV02050302_4711
1371,02/02/2025,04:59:28,0,AutoClean,Off,EV02050302_4711
1371,02/02/2025,04:59:30,0,AutoClean,On,EV02050302_4711
1371,02/02/2025,04:59:40,0,AutoClean,Off,EV02050302_4711
1371,02/02/2025,04:59:40,1,AutoRetract,On,EV02050302_4711
1371,02/02/2025,05:00:06,0,AutoDrillingCompleted,Event,EV02050302_4711
1371,02/02/2025,05:00:06,1,AutoRetract,Off,EV02050302_4711
1371,02/02/2025,05:00:09,0,MachineState,Idle,EV02050302_4711
1371,02/02/2025,05:00:09,1,MachineState,Positioning,EV02050302_4711
1371,02/02/2025,05:00:37,0,MachineState,Tramming,EV02050302_4711
1371,02/02/2025,05:01:03,0,MachineState,Positioning,EV02050302_4711
1371,02/02/2025,05:01:48,0,AutoCollar,On,EV02050302_4711
1371,02/02/2025,05:01:50,0,MachineState,Idle,EV02050302_4711
1371,02/02/2025,05:01:53,0,MachineState,RodHandling,EV02050302_4711
1371,02/02/2025,05:01:55,0,AutoDrillingAbortedTeleremoteCommunicationDelayIsTooBig,Event,EV02050302_4711
1371,02/02/2025,05:01:55,1,AutoCollar,Off,EV02050302_4711
1371,02/02/2025,05:01:55,2,Autonomous,Off,EV02050302_4711
1371,02/02/2025,05:01:58,0,MachineState,Idle,EV02050302_4711
1372,02/02/2025,05:04:27,0,Autonomous,On,EV02050802_4712
1372,02/02/2025,05:04:29,0,AutoCollar,On,EV02050802_4712
1372,02/02/2025,05:04:29,1,MachineState,RodHandling,EV02050802_4712
1372,02/02/2025,05:04:34,0,MachineState,Idle,EV02050802_4712
1372,02/02/2025,05:04:37,0,MachineState,Drilling,EV02050802_4712
1373,02/02/2025,05:08:40,0,AutoCollar,Off,EV02051302_4713
1373,02/02/2025,05:08:40,1,AutoClean,On,EV02051302_4713
1373,02/02/2025,05:09:08,0,AutoClean,Off,EV02051302_4713
1373,02/02/2025,05:09:08,1,AutoCollar,On,EV02051302_4713
1373,02/02/2025,05:09:08,2,AutoCollar,Off,EV02051302_4713
1373,02/02/2025,05:09:08,3,AutoDrill,On,EV02051302_4713
1373,02/02/2025,05:10:09,0,AutoDrill,Off,EV02051302_4713
1373,02/02/2025,05:10:09,1,AutoCollar,On,EV02051302_4713
1373,02/02/2025,05:10:14,0,AutoCollar,Off,EV02051302_4713
1373,02/02/2025,05:10:14,1,AutoClean,On,EV02051302_4713
1373,02/02/2025,05:10:48,0,AutoClean,Off,EV02051302_4713
1373,02/02/2025,05:10:50,0,AutoClean,On,EV02051302_4713
1373,02/02/2025,05:11:00,0,AutoClean,Off,EV02051302_4713
1373,02/02/2025,05:11:00,1,AutoRetract,On,EV02051302_4713
1373,02/02/2025,05:11:25,0,AutoDrillingCompleted,Event,EV02051302_4713
1373,02/02/2025,05:11:25,1,AutoRetract,Off,EV02051302_4713
1373,02/02/2025,05:11:28,0,MachineState,Idle,EV02051302_4713
1373,02/02/2025,05:11:29,0,MachineState,Positioning,EV02051302_4713
1373,02/02/2025,05:12:01,0,MachineState,Tramming,EV02051302_4713
1373,02/02/2025,05:12:28,0,MachineState,Positioning,EV02051302_4713
1374,02/02/2025,05:13:11,0,AutoCollar,On,EV02051803_4714
1374,02/02/2025,05:13:13,0,MachineState,Idle,EV02051803_4714
1374,02/02/2025,05:13:16,0,MachineState,RodHandling,EV02051803_4714
1374,02/02/2025,05:13:21,0,MachineState,Idle,EV02051803_4714
1374,02/02/2025,05:13:25,0,MachineState,Drilling,EV02051803_4714
1374,02/02/2025,05:17:25,0,AutoCollar,Off,EV02051803_4714
1374,02/02/2025,05:17:25,1,AutoClean,On,EV02051803_4714
1374,02/02/2025,05:17:52,0,AutoClean,Off,EV02051803_4714
1374,02/02/2025,05:17:52,1,AutoCollar,On,EV02051803_4714
1374,02/02/2025,05:17:53,0,AutoCollar,Off,EV02051803_4714
1374,02/02/2025,05:17:53,1,AutoDrill,On,EV02051803_4714
1375,02/02/2025,05:18:48,0,AutoDrill,Off,EV02052303_4715
1375,02/02/2025,05:18:48,1,AutoCollar,On,EV02052303_4715
1375,02/02/2025,05:18:51,0,AutoCollar,Off,EV02052303_4715
1375,02/02/2025,05:18:51,1,AutoClean,On,EV02052303_4715
1375,02/02/2025,05:19:25,0,AutoClean,Off,EV02052303_4715
1375,02/02/2025,05:19:27,0,AutoClean,On,EV02052303_4715
1375,02/02/2025,05:19:37,0,AutoClean,Off,EV02052303_4715
1375,02/02/2025,05:19:37,1,AutoRetract,On,EV02052303_4715
1375,02/02/2025,05:20:03,0,AutoDrillingCompleted,Event,EV02052303_4715
1375,02/02/2025,05:20:03,1,AutoRetract,Off,EV02052303_4715
1375,02/02/2025,05:20:06,0,MachineState,Idle,EV02052303_4715
1375,02/02/2025,05:20:07,0,MachineState,Positioning,EV02052303_4715
1375,02/02/2025,05:20:14,0,OperatorLogin,TANNER Danielle,EV02052303_4715
1375,02/02/2025,05:20:38,0,MachineState,Tramming,EV02052303_4715
1375,02/02/2025,05:21:05,0,MachineState,Positioning,EV02052303_4715
1375,02/02/2025,05:21:48,0,AutoCollar,On,EV02052303_4715
1375,02/02/2025,05:21:50,0,MachineState,Idle,EV02052303_4715
1375,02/02/2025,05:21:53,0,MachineState,RodHandling,EV02052303_4715
1375,02/02/2025,05:21:58,0,MachineState,Idle,EV02052303_4715
1375,02/02/2025,05:22:03,0,MachineState,Drilling,EV02052303_4715
1376,02/02/2025,05:26:04,0,AutoCollar,Off,EV02052803_4716
1376,02/02/2025,05:26:04,1,AutoClean,On,EV02052803_4716
1376,02/02/2025,05:26:32,0,AutoClean,Off,EV02052803_4716
